datetime,predict
2023-08-05 05:00:00,290.01937559260676
2023-08-05 06:00:00,292.9239615907484
2023-08-05 07:00:00,311.02142641854823
2023-08-05 08:00:00,342.06510107957774
2023-08-05 09:00:00,389.6822535440611
2023-08-05 10:00:00,431.10307367609676
2023-08-05 11:00:00,450.2486750549924
2023-08-05 12:00:00,458.47512808865656
2023-08-05 13:00:00,455.4071809026718
2023-08-05 14:00:00,454.0556491762996
2023-08-05 15:00:00,452.30687315598107
2023-08-05 16:00:00,450.2888985897142
2023-08-05 17:00:00,448.6590992803067
2023-08-05 18:00:00,441.0161199989048
2023-08-05 19:00:00,435.7741114155431
2023-08-05 20:00:00,427.01271459061456
2023-08-05 21:00:00,427.99175064441056
2023-08-05 22:00:00,439.47313932197596
2023-08-05 23:00:00,418.3816290115552
2023-08-06 00:00:00,382.9010304024988
2023-08-06 01:00:00,347.4909855790773
2023-08-06 02:00:00,323.1997023584214
2023-08-06 03:00:00,312.7277448375154
2023-08-06 04:00:00,305.60061032462744
2023-08-06 05:00:00,298.8858937061343
2023-08-06 06:00:00,296.9956067779951
2023-08-06 07:00:00,316.4783491950791
2023-08-06 08:00:00,344.069890102444
2023-08-06 09:00:00,393.6132877989388
2023-08-06 10:00:00,436.0244448029243
2023-08-06 11:00:00,451.38124746651084
2023-08-06 12:00:00,455.06954796119066
2023-08-06 13:00:00,451.10772942227203
2023-08-06 14:00:00,451.09753409763675
2023-08-06 15:00:00,447.35793334339417
2023-08-06 16:00:00,444.15453664198265
2023-08-06 17:00:00,442.41753044710356
2023-08-06 18:00:00,437.95412481550807
2023-08-06 19:00:00,438.22275423919723
2023-08-06 20:00:00,435.87332842908256
2023-08-06 21:00:00,439.3971858135592
2023-08-06 22:00:00,447.5014391709002
2023-08-06 23:00:00,425.6168505960245
2023-08-07 00:00:00,372.00254038021797
2023-08-07 01:00:00,339.210228159131
2023-08-07 02:00:00,317.9981035891442
2023-08-07 03:00:00,304.8842571674371
2023-08-07 04:00:00,295.84907158347755
2023-08-07 05:00:00,287.82550921011847
2023-08-07 06:00:00,289.70727675895546
2023-08-07 07:00:00,321.2833768386895
2023-08-07 08:00:00,372.26177465014365
2023-08-07 09:00:00,421.44398907338183
2023-08-07 10:00:00,457.40749805174903
2023-08-07 11:00:00,474.11918745345355
2023-08-07 12:00:00,474.8708270626386
2023-08-07 13:00:00,472.22052263758917
2023-08-07 14:00:00,469.0783917201376
2023-08-07 15:00:00,466.7662617074137
2023-08-07 16:00:00,465.0216883223767
2023-08-07 17:00:00,463.08057754300205
2023-08-07 18:00:00,451.6320929201398
2023-08-07 19:00:00,446.6305404127692
2023-08-07 20:00:00,436.9721136219155
2023-08-07 21:00:00,438.57086936898224
2023-08-07 22:00:00,446.68820476097085
2023-08-07 23:00:00,416.7688990187326
2023-08-08 00:00:00,376.5001687955968
2023-08-08 01:00:00,340.7153961749907
2023-08-08 02:00:00,318.01852001068914
2023-08-08 03:00:00,301.89456686581013
2023-08-08 04:00:00,293.9748050173031
2023-08-08 05:00:00,286.6660672262134
2023-08-08 06:00:00,284.96955325861563
2023-08-08 07:00:00,313.8774325034134
2023-08-08 08:00:00,351.86552981517343
2023-08-08 09:00:00,410.41516116221317
2023-08-08 10:00:00,438.6024623401405
2023-08-08 11:00:00,446.4792309892033
2023-08-08 12:00:00,447.36021468076086
2023-08-08 13:00:00,446.2022765964116
2023-08-08 14:00:00,446.4649414488358
2023-08-08 15:00:00,445.89934561806524
2023-08-08 16:00:00,444.3144581751043
2023-08-08 17:00:00,442.1592265643098
2023-08-08 18:00:00,441.2992725990746
2023-08-08 19:00:00,438.4013633048362
2023-08-08 20:00:00,431.29389357614036
2023-08-08 21:00:00,436.7701863413098
2023-08-08 22:00:00,444.0157405421727
2023-08-08 23:00:00,421.4644048135772
2023-08-09 00:00:00,381.3076676743657
2023-08-09 01:00:00,340.92455512714605
2023-08-09 02:00:00,319.3148496537879
2023-08-09 03:00:00,305.88896294972574
2023-08-09 04:00:00,300.79398482655415
2023-08-09 05:00:00,294.0922273274419
2023-08-09 06:00:00,295.598963569833
2023-08-09 07:00:00,328.7338034039111
2023-08-09 08:00:00,373.6660930946524
2023-08-09 09:00:00,426.1340363453445
2023-08-09 10:00:00,458.81555286715013
2023-08-09 11:00:00,470.7472514170652
2023-08-09 12:00:00,470.82610747344904
2023-08-09 13:00:00,470.07290334132324
2023-08-09 14:00:00,471.3059834071249
2023-08-09 15:00:00,469.4179457614414
2023-08-09 16:00:00,467.87751109475687
2023-08-09 17:00:00,465.56779541467756
2023-08-09 18:00:00,456.109649993465
2023-08-09 19:00:00,454.6825243807501
2023-08-09 20:00:00,446.52527962516194
2023-08-09 21:00:00,447.01660550146266
2023-08-09 22:00:00,452.63557040667445
2023-08-09 23:00:00,426.44797707377415
2023-08-10 00:00:00,383.7114691498612
2023-08-10 01:00:00,347.2579490972756
2023-08-10 02:00:00,323.59686519720333
2023-08-10 03:00:00,313.6498967046256
2023-08-10 04:00:00,307.2605537102076
2023-08-10 05:00:00,301.6741234044769
2023-08-10 06:00:00,300.66100243527205
2023-08-10 07:00:00,333.253212998242
2023-08-10 08:00:00,378.53318339348743
2023-08-10 09:00:00,430.8835418647162
2023-08-10 10:00:00,466.76895955022724
2023-08-10 11:00:00,477.9603134337484
2023-08-10 12:00:00,478.0628059790319
2023-08-10 13:00:00,474.8674979973307
2023-08-10 14:00:00,476.6048718167358
2023-08-10 15:00:00,474.589546184595
2023-08-10 16:00:00,470.4568316785819
2023-08-10 17:00:00,467.0981124480262
2023-08-10 18:00:00,459.2735006848791
2023-08-10 19:00:00,455.2078403689542
2023-08-10 20:00:00,445.38232094309524
2023-08-10 21:00:00,453.18273575569026
2023-08-10 22:00:00,457.7644343280249
2023-08-10 23:00:00,429.56935572171926
2023-08-11 00:00:00,386.43527197913875
2023-08-11 01:00:00,348.65963198679856
2023-08-11 02:00:00,325.6400052765665
2023-08-11 03:00:00,313.32717397354577
2023-08-11 04:00:00,308.7935001374758
2023-08-11 05:00:00,303.8515574455537
2023-08-11 06:00:00,304.207518309125
2023-08-11 07:00:00,335.83030750144326
2023-08-11 08:00:00,377.6309227722893
2023-08-11 09:00:00,436.8799869657511
2023-08-11 10:00:00,470.83521928727805
2023-08-11 11:00:00,483.50447191514615
2023-08-11 12:00:00,486.54195427415686
2023-08-11 13:00:00,482.68390109280546
2023-08-11 14:00:00,485.05981482134854
2023-08-11 15:00:00,482.3131077290643
2023-08-11 16:00:00,479.22042830599923
2023-08-11 17:00:00,477.27757361930173
2023-08-11 18:00:00,464.4671949041282
2023-08-11 19:00:00,458.4914150307731
2023-08-11 20:00:00,451.8515303458719
2023-08-11 21:00:00,456.660634019482
2023-08-11 22:00:00,460.7159963680109
2023-08-11 23:00:00,432.9629947991894
2023-08-12 00:00:00,388.8261060768034
2023-08-12 01:00:00,353.0198030030872
2023-08-12 02:00:00,330.5740045835794
2023-08-12 03:00:00,320.51334997213377
2023-08-12 04:00:00,312.9537687656331
2023-08-12 05:00:00,306.2980496988732
2023-08-12 06:00:00,301.04096694400596
2023-08-12 07:00:00,317.84684701050196
2023-08-12 08:00:00,347.3996039161251
2023-08-12 09:00:00,398.10098263082307
2023-08-12 10:00:00,437.89203883609844
2023-08-12 11:00:00,456.8559434211552
2023-08-12 12:00:00,460.1675581917002
2023-08-12 13:00:00,458.83506192148485
2023-08-12 14:00:00,456.7135376946675
2023-08-12 15:00:00,454.7746666345836
2023-08-12 16:00:00,449.73008821881007
2023-08-12 17:00:00,450.63419585985866
2023-08-12 18:00:00,448.83468967331345
2023-08-12 19:00:00,443.0662513750065
2023-08-12 20:00:00,435.8906679526922
2023-08-12 21:00:00,440.66215491194953
2023-08-12 22:00:00,443.1117365863083
2023-08-12 23:00:00,421.9922779184599
2023-08-13 00:00:00,383.4489950382923
2023-08-13 01:00:00,348.0860951623995
2023-08-13 02:00:00,326.18921392429695
2023-08-13 03:00:00,314.55165721037713
2023-08-13 04:00:00,308.57780615251
2023-08-13 05:00:00,302.2055535463721
2023-08-13 06:00:00,300.008144641126
2023-08-13 07:00:00,319.2027473478041
2023-08-13 08:00:00,349.1800300917097
2023-08-13 09:00:00,401.0260524642085
2023-08-13 10:00:00,441.0336498023092
2023-08-13 11:00:00,458.91587134807503
2023-08-13 12:00:00,465.63860960943805
2023-08-13 13:00:00,465.2808390241164
2023-08-13 14:00:00,466.50229779988695
2023-08-13 15:00:00,463.95888743057685
2023-08-13 16:00:00,456.4041261702157
2023-08-13 17:00:00,458.1728023354721
2023-08-13 18:00:00,455.2147509041356
2023-08-13 19:00:00,454.61745249724436
2023-08-13 20:00:00,447.5386010551899
2023-08-13 21:00:00,457.36717161866267
2023-08-13 22:00:00,459.02309163033476
2023-08-13 23:00:00,431.76925926931585
2023-08-14 00:00:00,385.0581485051675
2023-08-14 01:00:00,348.85890475813386
2023-08-14 02:00:00,324.900818506144
2023-08-14 03:00:00,312.92079957320914
2023-08-14 04:00:00,304.49785562739123
2023-08-14 05:00:00,299.67071020642675
2023-08-14 06:00:00,301.23752797632045
2023-08-14 07:00:00,343.5813180654576
2023-08-14 08:00:00,388.7264034874125
2023-08-14 09:00:00,445.40537858532014
2023-08-14 10:00:00,488.5576774274542
2023-08-14 11:00:00,507.0877187890263
2023-08-14 12:00:00,508.90245200684154
2023-08-14 13:00:00,504.249128802545
2023-08-14 14:00:00,506.8459545570204
2023-08-14 15:00:00,505.11416815739165
2023-08-14 16:00:00,504.27713481358325
2023-08-14 17:00:00,497.2512128787761
2023-08-14 18:00:00,477.9272321791221
2023-08-14 19:00:00,470.7086017031523
2023-08-14 20:00:00,462.43833304981626
2023-08-14 21:00:00,463.02506483774926
2023-08-14 22:00:00,463.0104616148761
2023-08-14 23:00:00,429.92569291806655
2023-08-15 00:00:00,391.7738284008484
2023-08-15 01:00:00,360.5717506989236
2023-08-15 02:00:00,335.26582179921263
2023-08-15 03:00:00,324.91943509241435
2023-08-15 04:00:00,316.61961932411975
2023-08-15 05:00:00,309.4189213367955
2023-08-15 06:00:00,305.23455826086024
2023-08-15 07:00:00,327.2245527598184
2023-08-15 08:00:00,362.5035784857435
2023-08-15 09:00:00,423.2691487885915
2023-08-15 10:00:00,450.38113714341534
2023-08-15 11:00:00,468.805788700899
2023-08-15 12:00:00,475.04220804133377
2023-08-15 13:00:00,473.06290530068895
2023-08-15 14:00:00,475.3174107209496
2023-08-15 15:00:00,474.0040331288568
2023-08-15 16:00:00,472.94841966509716
2023-08-15 17:00:00,471.1829357181055
2023-08-15 18:00:00,468.7492209869381
2023-08-15 19:00:00,466.7382742773571
2023-08-15 20:00:00,460.8967598986033
2023-08-15 21:00:00,471.53358090354675
2023-08-15 22:00:00,471.1222606301274
2023-08-15 23:00:00,438.9164622942167
2023-08-16 00:00:00,396.22383514637215
2023-08-16 01:00:00,357.9222414034339
2023-08-16 02:00:00,335.66720939077663
2023-08-16 03:00:00,324.0485482624197
2023-08-16 04:00:00,316.1961467289904
2023-08-16 05:00:00,313.7087827399816
2023-08-16 06:00:00,311.5020035452476
2023-08-16 07:00:00,342.2981428096083
2023-08-16 08:00:00,388.1918069265473
2023-08-16 09:00:00,446.8319284859974
2023-08-16 10:00:00,483.01297470857105
2023-08-16 11:00:00,500.28271813254764
2023-08-16 12:00:00,504.20766770148487
2023-08-16 13:00:00,501.3643889695326
2023-08-16 14:00:00,507.2592205545545
2023-08-16 15:00:00,503.8722424616516
2023-08-16 16:00:00,501.38377447364996
2023-08-16 17:00:00,495.2875797133394
2023-08-16 18:00:00,486.92374206587806
2023-08-16 19:00:00,480.34426667080794
2023-08-16 20:00:00,474.72693264045097
2023-08-16 21:00:00,483.05707475245765
2023-08-16 22:00:00,475.79181341279525
2023-08-16 23:00:00,442.7182347806031
2023-08-17 00:00:00,397.280745812594
2023-08-17 01:00:00,360.59181651013523
2023-08-17 02:00:00,337.3104172719868
2023-08-17 03:00:00,326.70290257090494
2023-08-17 04:00:00,320.21893307588743
2023-08-17 05:00:00,317.1483018543368
2023-08-17 06:00:00,316.9499254933999
2023-08-17 07:00:00,348.4812646188163
2023-08-17 08:00:00,394.01109180483945
2023-08-17 09:00:00,447.31698878741315
2023-08-17 10:00:00,481.4941041552339
2023-08-17 11:00:00,499.26358632240954
2023-08-17 12:00:00,504.25941320577783
2023-08-17 13:00:00,504.7894969515995
2023-08-17 14:00:00,508.6997423384539
2023-08-17 15:00:00,506.93381438714505
2023-08-17 16:00:00,503.0574229487845
2023-08-17 17:00:00,497.9068470143345
2023-08-17 18:00:00,487.5531608629244
2023-08-17 19:00:00,484.829088121887
2023-08-17 20:00:00,478.03311760397565
2023-08-17 21:00:00,485.465129562878
2023-08-17 22:00:00,477.6090640328772
2023-08-17 23:00:00,446.09996268968223
2023-08-18 00:00:00,401.10671039145
2023-08-18 01:00:00,363.1514283221875
2023-08-18 02:00:00,341.0831443945366
2023-08-18 03:00:00,330.825524077546
2023-08-18 04:00:00,322.8209522342272
2023-08-18 05:00:00,317.4915212865775
2023-08-18 06:00:00,316.5951365415669
2023-08-18 07:00:00,346.79696144355967
2023-08-18 08:00:00,393.09227342147915
2023-08-18 09:00:00,449.3008884450312
2023-08-18 10:00:00,480.9123266049286
2023-08-18 11:00:00,501.0861197048928
2023-08-18 12:00:00,507.6955706990118
2023-08-18 13:00:00,505.0543733871506
2023-08-18 14:00:00,507.8914090400703
2023-08-18 15:00:00,506.3555876232935
2023-08-18 16:00:00,501.902533853431
2023-08-18 17:00:00,500.5743109142152
2023-08-18 18:00:00,489.52959075519345
2023-08-18 19:00:00,479.346238240448
2023-08-18 20:00:00,473.3358432732808
2023-08-18 21:00:00,478.93873755395623
2023-08-18 22:00:00,472.7515571976955
2023-08-18 23:00:00,444.3056782059854
2023-08-19 00:00:00,400.15436150037453
2023-08-19 01:00:00,363.3532559735977
2023-08-19 02:00:00,341.80530527317353
2023-08-19 03:00:00,328.04487573770837
2023-08-19 04:00:00,320.1029693564782
2023-08-19 05:00:00,315.3919862881315
2023-08-19 06:00:00,306.8713596657195
2023-08-19 07:00:00,323.8448079843516
2023-08-19 08:00:00,359.29088429185657
2023-08-19 09:00:00,411.61397417477383
2023-08-19 10:00:00,451.35301464724523
2023-08-19 11:00:00,475.455169486792
2023-08-19 12:00:00,482.39744957598305
2023-08-19 13:00:00,480.9671585536887
2023-08-19 14:00:00,479.9941929365707
2023-08-19 15:00:00,478.8363279343964
2023-08-19 16:00:00,475.11452736398496
2023-08-19 17:00:00,476.5576870804359
2023-08-19 18:00:00,465.0308738199333
2023-08-19 19:00:00,462.73052707658724
2023-08-19 20:00:00,452.62588858304787
2023-08-19 21:00:00,462.82056601119973
2023-08-19 22:00:00,452.1890027631283
2023-08-19 23:00:00,430.2776719442478
2023-08-20 00:00:00,391.2126769841467
2023-08-20 01:00:00,356.95977370713
2023-08-20 02:00:00,334.9500458941285
2023-08-20 03:00:00,323.1491440822351
2023-08-20 04:00:00,315.0080907975095
2023-08-20 05:00:00,312.5244567748177
2023-08-20 06:00:00,311.7404061933787
2023-08-20 07:00:00,328.0100989906313
2023-08-20 08:00:00,358.311243068853
2023-08-20 09:00:00,418.41799600421353
2023-08-20 10:00:00,453.5750318511789
2023-08-20 11:00:00,477.89925765170494
2023-08-20 12:00:00,488.1333723095605
2023-08-20 13:00:00,485.0314908381923
2023-08-20 14:00:00,484.3107608262379
2023-08-20 15:00:00,483.824296825748
2023-08-20 16:00:00,477.42083577364485
2023-08-20 17:00:00,474.7514685090545
2023-08-20 18:00:00,464.2209623988506
2023-08-20 19:00:00,465.0483614394078
2023-08-20 20:00:00,460.27645284248774
2023-08-20 21:00:00,474.44645046506395
2023-08-20 22:00:00,462.844494935483
2023-08-20 23:00:00,428.48782490317444
2023-08-21 00:00:00,386.33367916365717
2023-08-21 01:00:00,353.2433504972008
2023-08-21 02:00:00,330.2638544236736
2023-08-21 03:00:00,319.5554983374759
2023-08-21 04:00:00,312.35190035262826
2023-08-21 05:00:00,312.7444425175383
2023-08-21 06:00:00,321.0376751288883
2023-08-21 07:00:00,344.87369897822197
2023-08-21 08:00:00,392.78285187609436
2023-08-21 09:00:00,440.906334026948
2023-08-21 10:00:00,473.93853065031243
2023-08-21 11:00:00,498.2422255564429
2023-08-21 12:00:00,509.4922953239661
2023-08-21 13:00:00,506.06620881775285
2023-08-21 14:00:00,507.3138505499075
2023-08-21 15:00:00,501.4005696713106
2023-08-21 16:00:00,498.3246707913942
2023-08-21 17:00:00,493.6991532392056
2023-08-21 18:00:00,478.6440982051032
2023-08-21 19:00:00,471.5934156907969
2023-08-21 20:00:00,466.1211142466506
2023-08-21 21:00:00,471.52861874423786
2023-08-21 22:00:00,458.7162323833952
2023-08-21 23:00:00,425.96343147807534
2023-08-22 00:00:00,378.7971863363287
2023-08-22 01:00:00,348.08642872463804
2023-08-22 02:00:00,328.01685426057145
2023-08-22 03:00:00,316.82492083306977
2023-08-22 04:00:00,308.4060424035613
2023-08-22 05:00:00,304.5688881093805
2023-08-22 06:00:00,298.6040706896892
2023-08-22 07:00:00,320.1131589343056
2023-08-22 08:00:00,359.1798175835148
2023-08-22 09:00:00,418.083109293131
2023-08-22 10:00:00,441.5781115202268
2023-08-22 11:00:00,454.69762301451976
2023-08-22 12:00:00,458.0811161269104
2023-08-22 13:00:00,456.2827701262611
2023-08-22 14:00:00,455.57496040385104
2023-08-22 15:00:00,454.19823964138845
2023-08-22 16:00:00,451.8337625474202
2023-08-22 17:00:00,451.055634738898
2023-08-22 18:00:00,450.02549369865125
2023-08-22 19:00:00,447.98563979575147
2023-08-22 20:00:00,445.2934892155969
2023-08-22 21:00:00,458.92168590481845
2023-08-22 22:00:00,446.5786842491291
2023-08-22 23:00:00,417.170138661642
2023-08-23 00:00:00,380.0863825521934
2023-08-23 01:00:00,343.95581704982897
2023-08-23 02:00:00,322.797639208176
2023-08-23 03:00:00,312.2472099352099
2023-08-23 04:00:00,307.7375659412147
2023-08-23 05:00:00,306.93711749834983
2023-08-23 06:00:00,308.6097933172441
2023-08-23 07:00:00,335.0469588599725
2023-08-23 08:00:00,380.2999150702327
2023-08-23 09:00:00,432.51007955219836
2023-08-23 10:00:00,467.7709791307328
2023-08-23 11:00:00,481.1008162278096
2023-08-23 12:00:00,482.5598545899574
2023-08-23 13:00:00,478.76786521679753
2023-08-23 14:00:00,482.48027970667124
2023-08-23 15:00:00,481.9392921025402
2023-08-23 16:00:00,476.73288855563476
2023-08-23 17:00:00,476.1668426936966
2023-08-23 18:00:00,468.47801202163856
2023-08-23 19:00:00,460.65238836868065
2023-08-23 20:00:00,458.35187485514336
2023-08-23 21:00:00,470.5486513373005
2023-08-23 22:00:00,457.64722198017694
2023-08-23 23:00:00,423.04918992953026
2023-08-24 00:00:00,382.39592457741594
2023-08-24 01:00:00,348.9983868031493
2023-08-24 02:00:00,329.7101942129055
2023-08-24 03:00:00,316.78829489277854
2023-08-24 04:00:00,311.21612917077357
2023-08-24 05:00:00,310.93431701769623
2023-08-24 06:00:00,310.4371490126181
2023-08-24 07:00:00,337.8010098480278
2023-08-24 08:00:00,381.2889112935849
2023-08-24 09:00:00,440.66561331774676
2023-08-24 10:00:00,475.5107947366952
2023-08-24 11:00:00,493.84538559125906
2023-08-24 12:00:00,499.75162954133964
2023-08-24 13:00:00,497.985659592581
2023-08-24 14:00:00,504.58624298397666
2023-08-24 15:00:00,504.2971154920695
2023-08-24 16:00:00,502.2466046381276
2023-08-24 17:00:00,499.2003683381095
2023-08-24 18:00:00,483.5077691133775
2023-08-24 19:00:00,477.02244046548844
2023-08-24 20:00:00,477.8140151407932
2023-08-24 21:00:00,482.4174365263251
2023-08-24 22:00:00,461.94507683526354
2023-08-24 23:00:00,428.35341795035515
2023-08-25 00:00:00,386.05735520055634
2023-08-25 01:00:00,352.0012684622706
2023-08-25 02:00:00,332.5643472556436
2023-08-25 03:00:00,318.90806321951527
2023-08-25 04:00:00,313.29338522856114
2023-08-25 05:00:00,313.0647474843638
2023-08-25 06:00:00,313.729128630222
2023-08-25 07:00:00,340.8614636317553
2023-08-25 08:00:00,391.5370646737356
2023-08-25 09:00:00,446.328178939012
2023-08-25 10:00:00,482.39196624565227
2023-08-25 11:00:00,498.0870407341738
2023-08-25 12:00:00,502.98955664147513
2023-08-25 13:00:00,500.06872999424945
2023-08-25 14:00:00,501.51036537449795
2023-08-25 15:00:00,500.96719851629655
2023-08-25 16:00:00,495.3109374608309
2023-08-25 17:00:00,493.4372761496176
2023-08-25 18:00:00,480.34176575172074
2023-08-25 19:00:00,472.4955152552584
2023-08-25 20:00:00,466.1833999511441
2023-08-25 21:00:00,480.90795831076764
2023-08-25 22:00:00,468.0513329292347
2023-08-25 23:00:00,436.2500023394123
2023-08-26 00:00:00,394.25413641033595
2023-08-26 01:00:00,358.41527128849543
2023-08-26 02:00:00,337.0383219054949
2023-08-26 03:00:00,324.71266024234137
2023-08-26 04:00:00,317.05603968822436
2023-08-26 05:00:00,313.56599522593035
2023-08-26 06:00:00,310.2784652331932
2023-08-26 07:00:00,325.55752306821944
2023-08-26 08:00:00,356.95106047998297
2023-08-26 09:00:00,410.0648659743134
2023-08-26 10:00:00,446.88286004913084
2023-08-26 11:00:00,464.8106754148389
2023-08-26 12:00:00,475.22515480719034
2023-08-26 13:00:00,470.76676291765006
2023-08-26 14:00:00,469.3394980726693
2023-08-26 15:00:00,468.72553461420534
2023-08-26 16:00:00,467.4544139701509
2023-08-26 17:00:00,464.9423408513777
2023-08-26 18:00:00,462.5749479742012
2023-08-26 19:00:00,454.118231411169
2023-08-26 20:00:00,448.29694059385287
2023-08-26 21:00:00,464.35931489181763
2023-08-26 22:00:00,450.82587946616763
2023-08-26 23:00:00,424.4961233619742
2023-08-27 00:00:00,383.6364082759094
2023-08-27 01:00:00,351.0760629063242
2023-08-27 02:00:00,327.9435217895949
2023-08-27 03:00:00,315.82531472260956
2023-08-27 04:00:00,307.7769648828915
2023-08-27 05:00:00,305.5894132961562
2023-08-27 06:00:00,304.00870237146563
2023-08-27 07:00:00,318.6490512875071
2023-08-27 08:00:00,351.09957619065625
2023-08-27 09:00:00,406.75617585104504
2023-08-27 10:00:00,448.523653674897
2023-08-27 11:00:00,466.78355228144426
2023-08-27 12:00:00,474.69377247287684
2023-08-27 13:00:00,468.5253081545238
2023-08-27 14:00:00,472.1421955941954
2023-08-27 15:00:00,470.1430404110251
2023-08-27 16:00:00,465.5966851413913
2023-08-27 17:00:00,460.9134361631674
2023-08-27 18:00:00,458.1357185363482
2023-08-27 19:00:00,454.64835732883114
2023-08-27 20:00:00,455.29665605077184
2023-08-27 21:00:00,474.6315722710465
2023-08-27 22:00:00,458.9455087855473
2023-08-27 23:00:00,427.34177551465154
2023-08-28 00:00:00,378.4568866620116
2023-08-28 01:00:00,347.4717741774598
2023-08-28 02:00:00,323.06994024115266
2023-08-28 03:00:00,311.24419656251433
2023-08-28 04:00:00,303.5847381891332
2023-08-28 05:00:00,301.50998363446683
2023-08-28 06:00:00,305.00819329041036
2023-08-28 07:00:00,338.5764219734719
2023-08-28 08:00:00,389.61831300193387
2023-08-28 09:00:00,443.46045539370846
2023-08-28 10:00:00,477.42176995501785
2023-08-28 11:00:00,507.2731332591531
2023-08-28 12:00:00,508.07984779341416
2023-08-28 13:00:00,504.9411030448666
2023-08-28 14:00:00,506.58091813638794
2023-08-28 15:00:00,502.30346538004534
2023-08-28 16:00:00,500.37039182934996
2023-08-28 17:00:00,493.3053167531289
2023-08-28 18:00:00,479.8187104251152
2023-08-28 19:00:00,471.67317898266253
